,org_index,spoke_id,spoke_name
3179,3179,1305,Streptococcus sanguinis
3180,3180,1310,Streptococcus sobrinus
3181,3181,1759399,Streptococcus sp. A12
3182,3182,1902136,Streptococcus sp. NPS 308
3183,3183,1111760,Streptococcus troglodytae
3184,3184,1349,Streptococcus uberis
3185,3185,1343,Streptococcus vestibularis
3186,3186,78535,Streptococcus viridans
3187,3187,2498135,Streptomonospora litoralis
3188,3188,1885,Streptomyces actuosus
3189,3189,1886,Streptomyces albidoflavus
3190,3190,1940,Streptomyces albireticuli
3191,3191,67267,Streptomyces alboflavus
3192,3192,132473,Streptomyces alboniger
3193,3193,1888,Streptomyces albus
3194,3194,1642299,Streptomyces alfalfae
3195,3195,285578,Streptomyces angustmyceticus
3196,3196,1890,Streptomyces antibioticus
3197,3197,1892,Streptomyces anulatus
3198,3198,2548456,Streptomyces aquilus
3199,3199,1893,Streptomyces atratus
3200,3200,75293,Streptomyces autolyticus
3201,3201,33903,Streptomyces avermitilis
3202,3202,2686304,Streptomyces broussonetiae
3203,3203,2763006,Streptomyces buecherae
3204,3204,2184053,Streptomyces cadmiisoli
3205,3205,53502,Streptomyces caespitosus
3206,3206,67258,Streptomyces cavourensis
3207,3207,1969,Streptomyces chartreusis
3208,3208,42881,Streptomyces chromofuscus
3209,3209,67260,Streptomyces cinereoruber
3210,3210,1901,Streptomyces clavuligerus
3211,3211,116188,Streptomyces coeruleorubidus
3212,3212,42684,Streptomyces collinus
3213,3213,2496836,Streptomyces cyaneochromogenes
3214,3214,1442032,Streptomyces dangxiongensis
3215,3215,249567,Streptomyces decoyicus
3216,3216,2049881,Streptomyces dengpaensis
3217,3217,67293,Streptomyces echinatus
3218,3218,2662397,Streptomyces fagopyri
3219,3219,1413221,Streptomyces ferrugineus
3220,3220,1977088,Streptomyces ficellus
3221,3221,1904616,Streptomyces fodineus
3222,3222,1616117,Streptomyces formicae
3223,3223,1906,Streptomyces fradiae
3224,3224,68203,Streptomyces fungicidicus
3225,3225,33899,Streptomyces galilaeus
3226,3226,66892,Streptomyces gardneri
3227,3227,2768068,Streptomyces genisteinicus
3228,3228,553510,Streptomyces gilvosporeus
3229,3229,1907,Streptomyces glaucescens
3230,3230,1908,Streptomyces globisporus
3231,3231,68209,Streptomyces globosus
3232,3232,68214,Streptomyces griseochromogenes
3233,3233,146922,Streptomyces griseofuscus
3234,3234,67304,Streptomyces griseorubiginosus
3235,3235,45398,Streptomyces griseoviridis
3236,3236,1911,Streptomyces griseus
3237,3237,1176198,Streptomyces harbinensis
3238,3238,67305,Streptomyces hawaiiensis
3239,3239,1077946,Streptomyces hundungensis
3240,3240,2293571,Streptomyces inhibens
3241,3241,1967,Streptomyces kanamyceticus
3242,3242,188770,Streptomyces koyangensis
3243,3243,39478,Streptomyces laurentii
3244,3244,1437453,Streptomyces leeuwenhoekii
3245,3245,2717324,Streptomyces liangshanensis
3246,3246,1915,Streptomyces lincolnensis
3247,3247,1916,Streptomyces lividans
3248,3248,1535768,Streptomyces lunaelactis
3249,3249,92644,Streptomyces malaysiensis
3250,3250,67327,Streptomyces melanosporofaciens
3251,3251,1919,Streptomyces microflavus
3252,3252,35621,Streptomyces mobaraensis
3253,3253,1827580,Streptomyces nigra
3254,3254,28894,Streptomyces nitrosporeus
3255,3255,193462,Streptomyces niveus
3256,3256,40318,Streptomyces nodosus
3257,3257,47716,Streptomyces olivaceus
3258,3258,67339,Streptomyces orinoci
3259,3259,68249,Streptomyces pactum
3260,3260,2282738,Streptomyces paludis
3261,3261,146923,Streptomyces parvulus
3262,3262,2653200,Streptomyces phaeolivaceus
3263,3263,114686,Streptomyces phaeoluteigriseus
3264,3264,58346,Streptomyces platensis
3265,3265,1355015,Streptomyces pluripotens
3266,3266,67345,Streptomyces prasinus
3267,3267,38300,Streptomyces pristinaespiralis
3268,3268,1783515,Streptomyces qaidamensis
3269,3269,2599401,Streptomyces qinzhouensis
3270,3270,1927,Streptomyces rimosus
3271,3271,1928,Streptomyces rochei
3272,3272,2768066,Streptomyces roseirectus
3273,3273,359131,Streptomyces rubellomurinus
3274,3274,285473,Streptomyces rubrolavendulae
3275,3275,53451,Streptomyces rutgersensis
3276,3276,1930,Streptomyces scabiei
3277,3277,73044,Streptomyces seoulensis
3278,3278,1929477,Streptomyces solisilvae
3279,3279,1262452,Streptomyces sp. 769
3280,3280,1561022,Streptomyces sp. CCM_MD2014
3281,3281,1649184,Streptomyces sp. CFMR 7
3282,3282,444103,Streptomyces sp. CNQ-509
3283,3283,1725411,Streptomyces sp. CdTB01
3284,3284,206662,Streptomyces sp. FR-008
3285,3285,1961713,Streptomyces sp. MOE7
3286,3286,465541,Streptomyces sp. Mg1
3287,3287,1849967,Streptomyces sp. SAT1
3288,3288,862751,Streptomyces sp. SirexAA-E
3289,3289,68270,Streptomyces spectabilis
3290,3290,1690221,Streptomyces spongiicola
3291,3291,36818,Streptomyces subrutilus
3292,3292,2174846,Streptomyces tirandamycinicus
3293,3293,83656,Streptomyces tsukubensis
3294,3294,68278,Streptomyces tuirus
3295,3295,362257,Streptomyces vietnamensis
3296,3296,1960,Streptomyces vinaceus
3297,3297,1935,Streptomyces violaceoruber
3298,3298,68280,Streptomyces violaceusniger
3299,3299,67381,Streptomyces violascens
3300,3300,48665,Streptomyces viridifaciens
3301,3301,2768069,Streptomyces xanthii
3302,3302,408015,Streptomyces xiamenensis
3303,3303,457432,Streptosporangium sibiricum
3304,3304,1211807,Stutzerimonas kunmingensis
3305,3305,214851,Subdoligranulum variabile
3306,3306,2036206,Suicoccus acidiformans
3307,3307,1917485,Sulfitobacter alexandrii
3308,3308,83219,Sulfitobacter mediterraneus
3309,3309,60137,Sulfitobacter pontiacus
3310,3310,1968541,Sulfitobacter sp. D7
3311,3311,2070369,Sulfitobacter sp. JL08
3312,3312,1389005,Sulfitobacter sp. SK012
3313,3313,338644,Sulfobacillus thermotolerans
3314,3314,1620215,Sulfuricaulis limicola
3315,3315,148813,Sulfuricurvum kujiense
3316,3316,171865,Sulfuriferula plumbiphila
3317,3317,1985873,Sulfuriferula sp. AH1
3318,3318,1675686,Sulfurifustis variabilis
3319,3319,436114,Sulfurihydrogenibium sp. YO3AOP1
3320,3320,202747,Sulfurimonas autotrophica
3321,3321,39766,Sulfurimonas denitrificans
3322,3322,2590022,Sulfurimonas lithotrophica
3323,3323,2590021,Sulfurimonas xiamenensis
3324,3324,2707525,Sulfuriroseicoccus oceanibius
3325,3325,66821,Sulfurospirillum multivorans
3326,3326,2779528,Sulfurovum indicum
3327,3327,206403,Sulfurovum lithotrophicum
3328,3328,387093,Sulfurovum sp. NBC37-1
3329,3329,33932,Sutcliffiella cohnii
3330,3330,79883,Sutcliffiella horikoshii
3331,3331,2584944,Sutterella faecalis
3332,3332,2494234,Sutterella megalosphaeroides
3333,3333,40545,Sutterella wadsworthensis
3334,3334,1293412,Swingsia samuiensis
3335,3335,2734,Symbiobacterium thermophilum
3336,3336,2527995,Symmachiella dynata
3337,3337,232348,Synechococcus sp. CB0101
3338,3338,64471,Synechococcus sp. CC9311
3339,3339,110662,Synechococcus sp. CC9605
3340,3340,316279,Synechococcus sp. CC9902
3341,3341,321332,Synechococcus sp. JA-2-3B'a(2-13)
3342,3342,321327,Synechococcus sp. JA-3-3Ab
3343,3343,1280380,Synechococcus sp. KORDI-100
3344,3344,585423,Synechococcus sp. KORDI-49
3345,3345,585425,Synechococcus sp. KORDI-52
3346,3346,195253,Synechococcus sp. PCC 6312
3347,3347,1173263,Synechococcus sp. PCC 7502
3348,3348,316278,Synechococcus sp. RCC307
3349,3349,221359,Synechococcus sp. RS9916
3350,3350,1916956,Synechococcus sp. SynAce01
3351,3351,32051,Synechococcus sp. WH 7803
3352,3352,29410,Synechococcus sp. WH 8103
3353,3353,166314,Synechococcus sp. WH 8109
3354,3354,1147,Synechocystis sp. PCC 6714
3355,3355,1148,Synechocystis sp. PCC 6803
3356,3356,119484,Syntrophobacter fumaroxidans
3357,3357,863,Syntrophomonas wolfei
3358,3358,29542,Syntrophotalea acetylenica
3359,3359,1842532,Syntrophotalea acetylenivorans
3360,3360,19,Syntrophotalea carbinolica
3361,3361,316277,Syntrophus aciditrophicus
3362,3362,2494374,Tabrizicola piscis
3363,3363,2069432,Tamlana carrageenivorans
3364,3364,28112,Tannerella forsythia
3365,3365,712710,Tannerella serpentiformis
3366,3366,1921510,Tardibacter chloracetimidivorans
3367,3367,943830,Tardiphaga robiniae
3368,3368,299262,Tateyamaria omphalii
3369,3369,53336,Tatumella citrea
3370,3370,82987,Tatumella ptyseos
3371,3371,669041,Tenacibaculum dicentrarchi
3372,3372,2781243,Tenacibaculum finnmarkense
3373,3373,584609,Tenacibaculum jejuense
3374,3374,107401,Tenacibaculum maritimum
3375,3375,104268,Tenacibaculum mesophilum
3376,3376,1850252,Tenacibaculum todarodis
3377,3377,1911684,Tenericutes bacterium MO-XQ
3378,3378,1911683,Tenericutes bacterium MZ-XQ
3379,3379,2590900,Tenuifilum thalassicum
3380,3380,2601677,Tepidiforma bonchosmolovskayae
3381,3381,307486,Tepidimonas taiwanensis
3382,3382,2108365,Tepiditoga spiralis
3383,3383,2426,Teredinibacter turnerae
3384,3384,586416,Terribacillus aidingensis
3385,3385,386490,Terribacillus goriensis
3386,3386,2686094,Terricaulis silvestris
3387,3387,1592106,Terriglobus albidus
3388,3388,392734,Terriglobus roseus
3389,3389,708113,Terrihabitans soli
3390,3390,36841,Terrisporobacter glycolicus
3391,3391,1332264,Tessaracoccus aquimaris
3392,3392,1285901,Tessaracoccus defluvii
3393,3393,399497,Tessaracoccus flavescens
3394,3394,1610493,Tessaracoccus flavus
3395,3395,1427523,Tessaracoccus lapidicaptus
3396,3396,290335,Tetragenococcus koreensis
3397,3397,526944,Tetragenococcus osmophilus
3398,3398,1813880,Tetrasphaera sp. HKS02
3399,3399,2017482,Thalassococcus sp. S3
3400,3400,485447,Thalassomonas actiniarum
3401,3401,137584,Thalassomonas viridans
3402,3402,2048283,Thalassospira marina
3403,3403,220697,Thalassospira xiamenensis
3404,3404,2552945,Thalassotalea sp. HSM 43
3405,3405,2594005,Thalassotalea sp. PS06
3406,3406,96773,Thauera chlorobenzoica
3407,3407,2005884,Thauera sp. K11
3408,3408,85874,Thermacetogenium phaeum
3409,3409,2546351,Thermaerobacter sp. FW80
3410,3410,2026,Thermoactinomyces vulgaris
3411,3411,2325,Thermoanaerobacter kivui
3412,3412,496866,Thermoanaerobacter pseudethanolicus
3413,3413,399726,Thermoanaerobacter sp. X514
3414,3414,2021,Thermobifida fusca
3415,3415,483545,Thermobifida halotolerans
3416,3416,75906,Thermocrinis ruber
3417,3417,1741,Thermodesulfobacterium commune
3418,3418,1295609,Thermodesulfobacterium geofontis
3419,3419,2234087,Thermodesulfobacterium sp. TA1
3420,3420,1794699,Thermodesulfobium acidiphilum
3421,3421,184064,Thermodesulfobium narugense
3422,3422,28262,Thermodesulfovibrio yellowstonii
3423,3423,1331910,Thermogutta terrifontis
3424,3424,29539,Thermoleophilum album
3425,3425,500,Thermomicrobium roseum
3426,3426,2202149,Thermomonas aquatica
3427,3427,215691,Thermomonas brevis
3428,3428,1463158,Thermomonas carbonis
3429,3429,2714945,Thermomonas sp. HDW16
3430,3430,2779519,Thermophilibacter immobilis
3431,3431,2421,Thermosipho africanus
3432,3432,46541,Thermosipho melanesiensis
3433,3433,1462747,Thermosipho sp. 1063
3434,3434,412593,Thermosulfidibacter takaii
3435,3435,2047767,Thermosulfurimonas marina
3436,3436,1936021,Thermosulfuriphilus ammonigenes
3437,3437,2583530,Thermosynechococcus sp. CL-1
3438,3438,146786,Thermosynechococcus vestitus
3439,3439,126740,Thermotoga sp. RQ2
3440,3440,126738,Thermotoga sp. RQ7
3441,3441,271,Thermus aquaticus
3442,3442,56956,Thermus brockianus
3443,3443,456163,Thermus parvatiensis
3444,3444,37636,Thermus scotoductus
3445,3445,1111069,Thermus sp. CCB_US3_UF1
3446,3446,396595,Thioalkalivibrio sp. K90mix
3447,3447,1033854,Thioalkalivibrio sulfidiphilus
3448,3448,106634,Thioalkalivibrio versutus
3449,3449,36861,Thiobacillus denitrificans
3450,3450,1549850,Thioclava electrotropha
3451,3451,585455,Thiohalobacter thiocyanaticus
3452,3452,1385625,Thiohalocapsa sp. PB-PSB1
3453,3453,1076588,Thiolapillus brandeum
3454,3454,2580412,Thiomicrorhabdus sediminis
3455,3455,2739063,Thiomicrorhabdus xiamenensis
3456,3456,1803865,Thiomicrospira sp. S5
3457,3457,426114,Thiomonas arsenitoxydans
3458,3458,40754,Thioploca ingrica
3459,3459,1697053,Thiopseudomonas alkaliphila
3460,3460,252967,Thiospirochaeta perfilievii
3461,3461,2675054,Thiosulfatimonas sediminis
3462,3462,2675053,Thiosulfativibrio zosterae
3463,3463,2735563,Thiothrix subterranea
3464,3464,1547,Thomasclavelia ramosa
3465,3465,2697043,Tichowtungia aerotolerans
3466,3466,171437,Tistrella mobilis
3467,3467,43948,Tolumonas auensis
3468,3468,2099387,Tolypothrix sp. PCC 7910
3469,3469,2597660,Tomitella fengzijianii
3470,3470,162,Treponema phagedenis
3471,3471,221027,Treponema putidum
3472,3472,744515,Treponema ruminis
3473,3473,1539298,Treponema sp. OMZ 838
3474,3474,1206,Trichodesmium erythraeum
3475,3475,379347,Tritonibacter mobilis
3476,3476,312285,Trueperella bialowiezensis
3477,3477,2733571,Trueperella pecoris
3478,3478,2061,Tsukamurella paurometabola
3479,3479,47312,Tsukamurella pulmonis
3480,3480,57704,Tsukamurella tyrosinosolvens
3481,3481,692370,Tsuneonella dongtanensis
3482,3482,1214604,Tumebacillus algifaecis
3483,3483,1903704,Tumebacillus avium
3484,3484,154288,Turicibacter sanguinis
3485,3485,1712675,Turicibacter sp. H121
3486,3486,692036,Tuwongella immobilis
3487,3487,401471,Undibacterium parvum
3488,3488,2495591,Undibacterium piscinae
3489,3489,2058624,Undibacterium sp. KW1
3490,3490,2528023,Urbifossiella limnaea
3491,3491,2130,Ureaplasma urealyticum
3492,3492,1850246,Urechidicola croceus
3493,3493,252130,Uruburuella suis
3494,3494,2732487,Usitatibacter palustris
3495,3495,2732067,Usitatibacter rugosus
3496,3496,218144,Vagococcus carniphilus
3497,3497,2714946,Vagococcus coleopterorum
3498,3498,2738,Vagococcus fluvialis
3499,3499,2714947,Vagococcus hydrophili
3500,3500,81947,Vagococcus lutrae
3501,3501,633807,Vagococcus penaei
3502,3502,519472,Vagococcus teuberi
3503,3503,2562451,Vagococcus xieshaowenii
3504,3504,2571750,Vagococcus zengguangii
3505,3505,1333996,Variibacter gotjawalensis
3506,3506,436515,Variovorax boronicumulans
3507,3507,1795631,Variovorax sp. PAMC 28711
3508,3508,2126319,Variovorax sp. PMC12
3509,3509,1773489,Varunaivibrio sulfuroxidans
3510,3510,39777,Veillonella atypica
3511,3511,39778,Veillonella dispar
3512,3512,29466,Veillonella parvula
3513,3513,248315,Veillonella rodentium
3514,3514,364317,Verminephrobacter eiseniae
3515,3515,1637999,Verrucomicrobia bacterium IMCC26134
3516,3516,2488809,Verrucomicrobia bacterium S94
3517,3517,2742132,Verrucosispora sp. NA02020
3518,3518,1074311,Vibrio alfacsensis
3519,3519,663,Vibrio alginolyticus
3520,3520,150340,Vibrio antiquarius
3521,3521,2587862,Vibrio aquimaris
3522,3522,1481923,Vibrio astriarenae
3523,3523,693153,Vibrio atlanticus
3524,3524,553239,Vibrio breoganii
3525,3525,246167,Vibrio crassostreae
3526,3526,50719,Vibrio diabolicus
3527,3527,300876,Vibrio europaeus
3528,3528,676,Vibrio fluvialis
3529,3529,29494,Vibrio furnissii
3530,3530,687,Vibrio gazogenes
3531,3531,296199,Vibrio gigantis
3532,3532,669,Vibrio harveyi
3533,3533,170673,Vibrio kanaloae
3534,3534,689,Vibrio mediterranei
3535,3535,674,Vibrio mimicus
3536,3536,691,Vibrio natriegens
3537,3537,29495,Vibrio navarrensis
3538,3538,1208308,Vibrio neocaledonicus
3539,3539,170651,Vibrio neptunius
3540,3540,28173,Vibrio nigripulchritudo
3541,3541,696485,Vibrio owensii
3542,3542,2025808,Vibrio qinghaiensis
3543,3543,190895,Vibrio rotiferianus
3544,3544,45658,Vibrio scophthalmi
3545,3545,379097,Vibrio sinaloensis
3546,3546,1918945,Vibrio spartinae
3547,3547,29497,Vibrio splendidus
3548,3548,29498,Vibrio tubiashii
3549,3549,2711221,Vibrio ziniensis
3550,3550,2094242,Victivallales bacterium CCUG 44730
3551,3551,302167,Virgibacillus dokdonensis
3552,3552,1482,Virgibacillus halodenitrificans
3553,3553,163877,Virgibacillus necropolis
3554,3554,1473,Virgibacillus pantothenticus
3555,3555,2017483,Virgibacillus phasianinus
3556,3556,2700081,Virgibacillus sp. MSP4-1
3557,3557,403957,Virgibacillus sp. SK37
3558,3558,63,Vitreoscilla filiformis
3559,3559,96942,Vitreoscilla sp. C1
3560,3560,1391653,Vulgatibacter incomptus
3561,3561,2763667,Wansuia hejianensis
3562,3562,137591,Weissella cibaria
3563,3563,2714949,Weissella coleopterorum
3564,3564,1583,Weissella confusa
3565,3565,1162633,Weissella diestrammenae
3566,3566,46256,Weissella hellenica
3567,3567,1631871,Weissella jogaejeotgali
3568,3568,165096,Weissella koreensis
3569,3569,1249,Weissella paramesenteroides
3570,3570,155866,Weissella soli
3571,3571,1629,Weissella viridescens
3572,3572,1790137,Wenyingzhuangia fucanilytica
3573,3573,1579979,Wenzhouxiangella marina
3574,3574,2771012,Wenzhouxiangella sp. AB-CW3
3575,3575,214888,Williamsoniiplasma luminosum
3576,3576,215578,Williamsoniiplasma somnilux
3577,3577,1936080,Winogradskyella sp. J14-2
3578,3578,754409,Winogradskyella sp. PG-2
3579,3579,1548547,Woeseia oceani
3580,3580,167957,Wolbachia endosymbiont of Aedes albopictus
3581,3581,96495,Wolbachia endosymbiont of Brugia pahangi
3582,3582,2591635,Wolbachia endosymbiont of Carposina sasakii
3583,3583,1335053,Wolbachia endosymbiont of Chrysomya megacephala
3584,3584,246273,Wolbachia endosymbiont of Cimex lectularius
3585,3585,1812111,Wolbachia endosymbiont of Cruorifilaria tuberocauda
3586,3586,1812112,Wolbachia endosymbiont of Dipetalonema caudispina
3587,3587,307502,Wolbachia endosymbiont of Drosophila ananassae
3588,3588,109663,Wolbachia endosymbiont of Drosophila mauritiana
3589,3589,163164,Wolbachia endosymbiont of Drosophila melanogaster
3590,3590,169402,Wolbachia endosymbiont of Folsomia candida
3591,3591,80850,Wolbachia endosymbiont of Litomosoides sigmodontis
3592,3592,100901,Wolbachia endosymbiont of Onchocerca ochengi
3593,3593,955,Wolbachia pipientis
3594,3594,66084,Wolbachia sp. wRi
3595,3595,844,Wolinella succinogenes
3596,3596,2763670,Wujia chipingensis
3597,3597,2528964,Xanthobacter dioxanivorans
3598,3598,29447,Xanthomonas albilineans
3599,3599,56448,Xanthomonas arboricola
3600,3600,56453,Xanthomonas cucurbitae
3601,3601,2259622,Xanthomonas euroxanthea
3602,3602,48664,Xanthomonas fragariae
3603,3603,56455,Xanthomonas hyacinthi
3604,3604,442694,Xanthomonas perforans
3605,3605,2053930,Xanthomonas prunicola
3606,3606,56458,Xanthomonas sacchari
3607,3607,2724121,Xanthomonas sp. GW
3608,3608,1680158,Xanthomonas sp. ISO98C4
3609,3609,56464,Xanthomonas theicola
3610,3610,56460,Xanthomonas vesicatoria
3611,3611,290110,Xenorhabdus budapestensis
3612,3612,351671,Xenorhabdus doucetiae
3613,3613,351679,Xenorhabdus hominickii
3614,3614,2509459,Xylanimonas allomyrinae
3615,3615,2509457,Xylanimonas protaetiae
3616,3616,1444770,Xylella taiwanensis
3617,3617,29483,Yersinia aldovae
3618,3618,263819,Yersinia aleksiciae
3619,3619,29484,Yersinia frederiksenii
3620,3620,2339259,Yersinia hibernica
3621,3621,631,Yersinia intermedia
3622,3622,28152,Yersinia kristensenii
3623,3623,419257,Yersinia massiliensis
3624,3624,33060,Yersinia mollaretii
3625,3625,29485,Yersinia rohdei
3626,3626,367190,Yersinia similis
3627,3627,158877,Yokenella regensburgei
3628,3628,245188,Yoonia vestfoldensis
3629,3629,1447062,Youhaiella tibetensis
3630,3630,1470434,Zhongshania aliphaticivorans
3631,3631,347534,Zobellella denitrificans
3632,3632,63186,Zobellia galactanivorans
3633,3633,2080469,Zoogloeaceae bacteirum Par-f-2
3634,3634,1635327,Zophobihabitans entericus
3635,3635,398743,Zunongwangia profunda
3636,3636,33074,Zymobacter palmae
3637,3637,721785,[Acidovorax] ebreus
3638,3638,1394,[Bacillus] caldolyticus
3639,3639,92706,[Brevibacterium] flavum
3640,3640,29343,[Clostridium] cellulosi
3641,3641,1522,[Clostridium] innocuum
3642,3642,29347,[Clostridium] scindens
3643,3643,730,[Haemophilus] ducreyi
3644,3644,157673,[Mannheimia] succiniciproducens
3645,3645,1520670,[Mycobacterium] stephanolepidis
3646,3646,271865,[Ochrobactrum] quorumnocens
3647,3647,749,[Pasteurella] aerogenes
3648,3648,859653,alpha proteobacterium HIMB5
3649,3649,744985,alpha proteobacterium HIMB59
3650,3650,1869227,bacterium
3651,3651,1898108,bacterium AB1
3652,3652,543913,beta proteobacterium CB
3653,3653,245012,butyrate-producing bacterium SM4/1
3654,3654,245014,butyrate-producing bacterium SS3/4
3655,3655,1620412,candidate division Kazan bacterium GW2011_GWA1_50_15
3656,3656,1643353,candidate division SR1 bacterium Aalborg_AAW-1
3657,3657,1394709,candidate division SR1 bacterium RAAC1_SR1_1
3658,3658,1619077,candidate division TM6 bacterium GW2011_GWF2_28_16
3659,3659,1763363,cyanobacterium endosymbiont of Rhopalodia gibberula
3660,3660,243899,endosymbiont 'TC1' of Trimyema compressum
3661,3661,86106,endosymbiont of Acanthamoeba sp. UWC8
3662,3662,650377,endosymbiont of Euscepes postfasciatus
3663,3663,1971488,endosymbiont of Pachyrhynchus infernalis
3664,3664,1972134,endosymbiont of Sipalinus gigas
3665,3665,1248727,endosymbiont of unidentified scaly snail isolate Monju
3666,3666,83406,gamma proteobacterium HdN1
3667,3667,1199245,secondary endosymbiont of Ctenarytaina eucalypti
3668,3668,134287,secondary endosymbiont of Heteropsylla cubana
3669,3669,1835721,secondary endosymbiont of Trabutina mannipara
